document_sha256,occurrences,instruction_generation_rows,instruction_generation_ifeval_rows,languages,document_chars,content_group,marker_stratum,restrictive_notice,open_licence_marker,public_domain_marker,government_copyright_marker,copyright_marker,classification_tied,script_group,domains
7ecd5ae78a6448c5c453861044c6a02bd17d2cc0d188c56f64e0f2c6af425fd5,2,2,0,Italian,3846,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
7ecf251e954897e709432d3a6129fa34e50b463a19a0f7968011213cb5b3b413,2,2,0,Portuguese,13867,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
7eda9945a954a6914f5dbe9d45b2ebd30911eee6fd88fbafbadfb5fa6d09bc56,2,2,0,English,4370,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
7ef62f17243d0d00c1442375b03c99045dfe0db406f25d44787d8c9e96b50de9,2,2,0,German,876,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
7efcacea476b41a5c90c56594072cc1c56bb1a383822e5ec24b239e393c482e5,2,2,0,English,1444,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
7f00c8d918ed659d0241a974f607d37ba71ebe170c0c19ec256b028ad5191eb2,2,2,0,Portuguese,1635,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
7f1dbf5ac1bbbbf69dc0685ff2a05806637e96cbacf8072104b24a2525f325e7,2,2,0,Spanish,2993,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
7f26210e3bb486020613d9d816a70faf7e08091942aa705146d53148c279b292,2,2,0,English,5406,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
7f2ba785d868aaacf1ae27ba0a1993ef4fc2ac519f4f539622ea5f18196d1c86,2,2,0,English,7860,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
7f2c5e7e6f15db7299f44ab9fe00c864796c36e599ebd21e193a7dcb5fea8e6e,2,2,0,Italian,10370,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
7f332c5440321f3dd6fc3575ed16ff8f9affdd2655a4e9e34d51fea99825ed36,2,2,0,English,6758,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
7f84a5cc9bb18df17b0093164c6c2b3b8bb97a4463b236efc6e50f499b1439c8,2,2,0,Italian,13848,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,it.gariwo.net
7f864377365caa5a42fdbc8f4a87336f3f9b48ea74c3947bd3cadc123923fbe0,2,2,0,Portuguese,4253,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,communitiesofinquiry.com;edicoesgil.com.br;repositorium.sdum.uminho.pt
7f8a1a13608235b3cf5317437a3bfc190801075bfcd0387db5eeb6cc4ee8e6c2,2,2,0,Spanish,5569,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
7f8ec696e3179cd041d477d0d395892c0bf8f5a05389ae4f8b59d2c36376882b,2,2,0,French,11031,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
7f9a8a8ecfefa6c9db2db0fbc02f9185440e176473017b3ff6a07b8ce33c2e09,2,2,0,Italian,3468,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
7fa89611a074842ee07daa8d27eab7a52b2c760addfdd1e8d584c9b2d243ea8e,2,2,0,English,3347,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
7fb15701555589dd997489e6ea9ede8233114cd80e2bbf68b6f2fee3c91f3a47,2,2,0,Spanish,1738,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
7fd88552e129b5f501ad06661e44df491c21ff99d6fc2c78844c9827a39df040,2,2,0,English,5582,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
800ab127573e697e982060bdbec9f560e4f649c9a626422b79355c7574bfe6a9,2,2,0,Portuguese,3668,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
80236c22aa0187646c5b13b66defa70b3090ebcb80213b10aadd523b8abe7d5e,2,2,0,English,4816,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
802859bfb11a907fe2b62094090faefc2a4d68b829f9d2ea9150329f76f577e9,2,2,0,English,2563,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
80556f98a5b2769d0c50760c946465a0235d7920974ae4fa118d3c009c69357e,2,2,0,Spanish,2917,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8059ca032d76132d4c2d8c6e5914f28d1c609fa536a9bcbb03729bcbd0e386e5,2,2,0,Portuguese,2500,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8082595571292972c1c5b2963d517e7fcf91fc3998109c897a5c88fa3f172595,2,2,0,Spanish,7534,unclassified/mixed,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
80de22227eb0e39384f2eeaa45fb87632f24840511e56679d4d916bfb766848f,2,2,0,Spanish,5862,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
80e37313bb676cc5932b4be18877110addb228a9462c65f7eb7f7b56eab9f116,2,2,0,Spanish,7781,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,museodelprado.com
80ef083e99ec9cf33eb4aff2571fc9952610e8f437a82de1026e9db5b306b4eb,2,2,0,English,5941,manual/technical documentation,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
80f137d02e15db1969b61019187b6fcec948d1433ae2b33913293c0ea996d300,2,2,0,Italian,13394,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
80f3563d8b35bf7e12c9c998d0c9b03ae317e9ae6e1745a1153d2f83351de6f5,2,2,0,English,862,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
81105bdc55274e3a44bb7f20c71649a99a2cc20cb838d71fa8d1d8e37e56c0cd,2,2,0,Portuguese,5479,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,abamais.com
812103748fa47abc44aa24d62a7a2b28b7343e1df3d481d3e823660b41edce56,2,2,0,English,2424,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
812363fa11848004f1b8df229eb10b5ee8a0983207b0c59b8685f597e8597fd2,2,2,0,English,3184,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
813a91c237eb0afd1ab592b04646bd009b122805666cdb0e1d060f8a8537dee4,2,2,0,German,8430,unclassified/mixed,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
8176b9745a31a6117cee07a447d823236c090d8bc2a2c541d07858daf7f771b7,2,2,0,Spanish,8633,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,news.un.org
81a10ebc7e41eec8483e298499888af4e0a33e801efc4af0e8325538d84a8299,2,2,0,Portuguese,6892,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,todoestudo.com.br
81ba4004123fe5c8ede10f2ff99eb70430d228baf5e2d5e515f456a5ae8637c5,2,2,0,Portuguese,2179,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
81d43227f210532bcf0f2de7bf59d76d9ba561b4bb1d8262dff114dcc977a655,2,2,0,English,6012,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
81dbca3fea243759f92c608aa22948dd54907fa94e53303f37f6827ce15da464,2,2,0,English,2162,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,doi.org
81f1a8a1f608f13e93535f9757bb5ef2f9f8587a669592279778d5d93b8609c7,2,2,0,Portuguese,5213,scholarly/research,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
82759d9525ebc307464c12d15af7c5d57d94a681ceba94fec19b9340602dd5aa,2,2,0,Italian,5905,books/literary/publisher,generic_copyright_or_bibliographic_marker,False,False,False,False,True,True,latin_or_other,
827b6ecc43ab6ba667b48bd8a15f1bffca08d874bee2a4b175b796719e9852db,2,2,0,Spanish,14659,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
82e08165c444c944693d8204814300f1ebd6ac1ed87f827b6dc059bc93c71f6b,2,2,0,Italian,5702,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
82e5b835771710ed13397b57e272af2f9fef686eb69a5c8a303afd98edc6fe1f,2,2,0,Spanish,2608,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
82f313a9d8ce5dc31c095115dee1be4e84866da2abda631dea53299254ad1cd5,2,2,0,Spanish,14840,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
82f4e08f2573a8d98bf861ced612a066267888b6f1ef632dccb1969da6ccebc8,2,2,0,Spanish,2332,unclassified/mixed,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
831d81a436cab12ff2a89ec790fac22378836e8b3e39d8e08318b0359bf76c11,2,2,0,Portuguese,6127,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
832f44988460290d6bf7b5661cd56e7905b3ef33fa880d29681c2cd626c52270,2,2,0,Spanish,12093,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,confederaciongaucha.com.ar
834a0fdae69c33a2975faa6b81219e5656c2b206f2dd809c0185531043628cde,2,2,0,Italian,4656,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,closeupengineering.it
83663a79dbcaa32e2c25d8bf0f2d2ea931a6be7338a054b437d1f9193718414b,2,2,0,Italian,13264,manual/technical documentation,no_explicit_marker,False,False,False,False,False,False,latin_or_other,coopculture.it
83706cd8da2797f455b4166b39b0692f8930d2abff359142265913bcfd633c2c,2,2,0,French,4037,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8370ad788b0d6731a81ce2d0f5cf556ef97a1515f9a0a97385a89d7bbf196c67,2,2,0,English,15317,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
83ba5739f51691620b71c9ea0b3328eaf78b27e957e802ff2271b8255f03e452,2,2,0,English,1326,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
83c6051927b6751834958c7e3f358d06bde00717430dcc1ee554e0320f773601,2,2,0,English,1853,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
83e4b52946c44169cfbac02a080f93e2d29ef1ca54d4bbacb8c9fb720d15b17b,2,2,0,Italian,4622,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
83e7d032bf76c6dc36e39cfe3b59507ebfdf31d484f900e2cf581dea44ec206d,2,2,0,Portuguese,4269,scholarly/research,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
83eb76e822447535a149b151cc164da7515033d614a9404c6f90d9df04ef01b4,2,2,0,Italian,8055,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
83f0862623f8b9821e2d8efbafb0c9fd843476f1a686799888905cb7b0ee05da,2,2,0,Portuguese,14739,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
83f672c4aa597ab187fff045201b34cc5d913e556659578827fd6312925c6a22,2,2,0,English,5515,software/code/technical-QA,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8402030c2a9d589440a9b8555d69235d92c085001d62c2341709a6ad72c73d1a,2,2,0,French,1189,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
840bd002321cae2083cc79797bd3d4b6316095ed006cf9ac2ed24bf545d1980a,2,2,0,Portuguese,11314,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
844b140c63ef3aa770ab51b6bd36eec6679a31c3f709e13f628655eaf650f747,2,2,0,Portuguese,3370,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
846fa635fc5952676263352014b63a7f78e53207320b0578adec0bf660da3687,2,2,0,Hindi,3367,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
84761851a5fde5b8b167a0aaa3dbcb2d7729394c9323be1c3c7147024154afbf,2,2,0,Portuguese,2237,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8476f940a020cc62c4a23ee96f6504495191aa63a7ee8b4098e6df50206fa6fe,2,2,0,English,8187,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
848cb8894e8f1511d22d168bb902a9e52c1f5d6c5b30ec7d98bd1863f22b9276,2,2,0,Italian,14757,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
84ce5a7f5cd639e88a76da096c911983eebe2fd32c7dd5a83576502de8577fa0,2,2,0,English,6949,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,opensource.com
84f9b72aabae8d1b7df3d6e148e25c205abed6bf0e45bdf3d6036c2844b0157c,2,2,0,Portuguese,4453,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
851dab9006c18e5a6102c2971eb6f01138e0f9e139f641787a2f9a122b1d67b7,2,2,0,German,14402,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
852914009e89f55582a28d2d12d90f7943ee937a612516098120fad5d8b3903b,2,2,0,Italian,3452,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
85319f3cf341eaa1bdf60777d70de3874ab87b8e6d9217704d06d22eb488d33e,2,2,0,Spanish,4777,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
85899ea3d015d74e2e6650d76cc7b9a4dcf72179731c15ac6c04e4c92e90bd6d,2,2,0,English,2355,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
85bee58197ed6fe5ac7807430f73a77b938b522c8ac17bfc75df5986c2e891fd,2,2,0,Italian,6601,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,ingvambiente.com
85d1fdc9c3eb01e9b51456278aa3c430b855183fee01a93a611d6ff136d40edf,2,2,0,Portuguese,6150,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
85efc1c3722823e644793a97f976116306c72b7a80fec38e0e9fcb1a7d717a39,2,2,0,Italian,13819,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,treccani.it
85fa2c932b2bf5d07c963729fb653fceb6d248c1c63c33f45d6a60814fee8c44,2,2,0,Portuguese,14012,encyclopedia/reference,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
85fab0f183628e6f1f0127f7e48f850ac6775f6e7c269176cca4ed382598ea9c,2,2,0,English,3672,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
860eac3ce2e0e7e361a1687620189f6fc526ca4bdcb01d167739d6d5d13771e8,2,2,0,French,5884,scholarly/research,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
861a6cc1069a51121173ccca89abf6b7e358204353391029645f7a105748ebb2,2,2,0,English,1140,manual/technical documentation,no_explicit_marker,False,False,False,False,False,False,latin_or_other,naasbeginners.co.uk
86283c52025bfc79e462d87d8d4d3de0c09fbdd6111600bf8b013c8839b527d0,2,2,0,French,5184,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
865810a207c3aebbd3dbc59e4e3d130cfad372f481c020063dac9a4acfdf883d,2,2,0,Italian,2583,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8665c05d57f4281cb18def687072a43f5a2fcbda84009bc905760856273914d7,2,2,0,English,2005,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
867970d81ff29cb6d3d19f0ca5f47698bacb5314923213c41916cd4757fcc0dd,2,2,0,Italian,5431,encyclopedia/reference,no_explicit_marker,False,False,False,False,False,False,latin_or_other,it.wikipedia.org
867c4b20c5e7191d760fd9649056cc8b42c85398ad72c9d0a53b1cf0f0010bc2,2,2,0,English,5086,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
868645d9e70c99ebaf85e784d3649024da86b29f9d9570793e94a216a3cf441b,2,2,0,French,11436,scholarly/research,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,iucn.org;iucnredlist.org;ramsar.org
86c0a711e2f6e8eda2fe72865cd500875bc3550e63f2192b9e29d0d5f84e6dcb,2,2,0,English,10043,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,True,latin_or_other,
86c3da195787fe99e5dbef36f837bc3370293f2be963d0055121a6bc8755eace,2,2,0,Portuguese,6772,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
86c7daac705b8cc7727694778d44ab39449e54aa5187f781f09bc241af6636da,2,2,0,Italian,13675,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
86ea99d4ba81662f2c0391ca68f3829e4ca3afb7962ebffeb1673fcf39be3032,2,2,0,English,4617,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
87295291e64cafa2ddfa67cf3f46271959030c31df1ecca9d1f323626e434233,2,2,0,Spanish,14751,encyclopedia/reference,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
87472789260e0483ba550853dcc5fbac2c6159c08807f1a30dc7aae8c7af9ac8,2,2,0,English,13631,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
87482d0ce93c2c88c30fe037b08c5f9535cc4d8681ed7e2aa13720004367cccc,2,2,0,English,17914,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
87636ac1cba552e1392fb83e2223a32952fa5083a8de0e5d0c14c291331fd175,2,2,0,Spanish,8071,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8765fd17178829eb6862a296978b2a453dd213858c40bd2b6312dc1bc5c5d243,2,2,0,English,1371,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
877290614cc168f6bcd1a855061aa04bcd3e303eef95e856e46c58458df193cc,2,2,0,English,2301,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8788985b2620fba9427306b111708e13fcb47fe6436bb6439585a3ed7767c64e,2,2,0,Italian,2323,encyclopedia/reference,no_explicit_marker,False,False,False,False,False,False,latin_or_other,it.wikipedia.org
87b01ee62f2af6b132802a955f75b16bf6f752e2127cd9332924aaefa19d7030,2,2,0,Italian,13459,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
87c0efd115d57faebc40c7616d84aec92b45c7ab16a33adb94f3d2765aadf3b9,2,2,0,Portuguese,14523,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
87c1653f74b9bb9e44c06218238a09c22f2cd9f3f620b8afd49e9e7c2e1d845b,2,2,0,Spanish,15856,government/legal/procurement,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
87daf5402077136e8639759d2de30b46f48a268e526a8dbb5b1670ab056bce6d,2,2,0,Portuguese,2769,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8823500aa97bce3bd0d2ec8c0e18cda10509482a38fdefa1ab1bd34698ff4a89,2,2,0,English,1087,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
886e4ce3b8de902bcb179233d00fc33e2ef50e4a0999d99f1b198b5cd8cf5627,2,2,0,French,706,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
888b1f2a2e7b5b8fc8fd9a1af2246cf3dbc0835b01ad2237384a07483628e0eb,2,2,0,French,4656,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
88955b6fa996fe7fc5520c8fcd2285e648c0ba805d45d064b60ba57bd6b9825e,2,2,0,French,2925,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
889608c606b5072d2bca3080671ad5849c6ac2142bbe6417c4bc1650cd579423,2,2,0,English,5272,books/literary/publisher,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
88caae2d3ee215d11d5046fd0dc33e8c887ba010d8e73b22fac4a8c3a6a0e830,2,2,0,English,4891,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
88d854c8e3a0eff40542d922e8ba033dcc75f5e359c9bcf9ea616268551ec849,2,2,0,Portuguese,2252,encyclopedia/reference,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
88dd32a028f47f51fca9afe54dd9a2e561613472167b085df6123587050710c9,2,2,0,Italian,3164,encyclopedia/reference,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
88de091588b90dae32fe06bc05af200dc57ccec347dfa1dc7ab87d5994f80c61,2,2,0,Portuguese,15215,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
88e844df676c311895debe69e73c9fdbd3f84e5b57510d9ac8436a5d9a0d1ea3,2,2,0,German,3281,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
88fad9863be2f6d83dfc71652b1655f85ae5a443ccfeea6e8c83ad99896c72a3,2,2,0,Portuguese,4517,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
88fee71c9a2f802ff27de6e5e91eb2025a1c317b9b254cea3ee1af339c82d3a7,2,2,0,Italian,13793,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
89538106ab5fb93e4c8e6c15584c87bdb5b037fa734354db6bd97c42b29483ac,2,2,0,French,2752,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,ombelineplus.blogspot.com
897585c3417bbbc79f1df2461c2d73fcf04ad498a8cbfb2832e1bc57bb4159c3,2,2,0,German,5232,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8975f848a621853f450562859d40deea117430310373a2c6a990c1cd173edf3b,2,2,0,English,4133,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8982ee3bfea7a71ae0ee5f7e2a5e4931751e609db6098a803940811fac4c17d6,2,2,0,Spanish,4812,government/legal/procurement,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
899f73bc3955f41d7ae785414a323263be49ac4e9869307474c6a20163cbe25a,2,2,0,Portuguese,14272,government/legal/procurement,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
89acb2849f92bdefa1dad7d4cca83d05bb8c74d70c68e29fe380f328bc88c43f,2,2,0,English,23243,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
89ba54aadfb19c1619f0a9b43aa2d8e6fb80576f4323469b400aaecdd3c71266,2,2,0,English,3201,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
89c7856fe818eee48489c96f3057478ac48d18b95c96d58460a1e0e0d17ce531,2,2,0,Italian,13804,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
89cc10a3d8139ca3046fa1b74e5835b636f4868881d29a12fc8581677a942a4a,2,2,0,English,5293,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
89ec9c5d1b3aabbd77852df3756441650cc29193ba43c89418c8572f628fcf3d,2,2,0,Spanish,10468,encyclopedia/reference,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8a234a819e805ad0581d0b8bc6e9405050b6687bc5470da7a2f10c088b5af56d,2,2,0,Spanish,15668,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8a32cbc1f76652cd421650d100b1d35e72811ecea0085fe93dcb3847e095f054,2,2,0,English,4943,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8a41a79b47fd293cb37d93cbaffa3f020c89d21d42d0745ce6e28cff2b0d0eb8,2,2,0,Portuguese,13813,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,cmu.unicamp.br;locus.ufjf.emnuvens.com.br;palmares.gov.br;revistadehistoria.com.br
8a8a7339031c180d21a80b3dfa178c07adf1daf54b7eab2414baef80f9adf73c,2,2,0,English,1583,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8a95656942fabf451eab29848d10c94cd951cec18ff1061f2ab8925e44c26e1a,2,2,0,French,5769,scholarly/research,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
8ab4303817f518d14d9512cbfac5951a5ca491bcb7443b6b50b5da3dfa3fcdbe,2,2,0,Portuguese,3417,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8b08607d8f4e9740ee12f3cf170640752fae2f5d20270bae3c83ed12c85d226a,2,2,0,Italian,1431,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8b1a4f706258fee0bf6e38c7bac17d05371a8329c0d5a848eb09210de70b7053,2,2,0,Spanish,5493,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8b3a5c317bdec52a096020adf2fd053722df99060bde5ddc1caf728d325a61d5,2,2,0,Portuguese,4286,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8b48819077f4f10910b7c39f43948430480e7ef19fa971db38c5b9b0323fa48a,2,2,0,English,2227,software/code/technical-QA,no_explicit_marker,False,False,False,False,False,False,latin_or_other,etuc.org
8b56277d3aac773c1ce1b7395906e074ed528254cfdc3dcdcbc3e639f9afa4d8,2,2,0,English,2128,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8b5677f8d20be5f08a03f1b37efd91a9bb223f12d495b1f5f974f3afbb4f5958,2,2,0,Portuguese,4088,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8b68273fbcd040a19364b400ccfbbf641e65f14b89916216a4d071c4b40b8b14,2,2,0,English,2081,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8b76b8b16cf00979d58eb335d2ba704fdb34c026eb30573943daae27ee35d66d,2,2,0,French,10073,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8b88ecf4506ba7b1692b919c4d0750e2bea730c65ada16f5a91407c4f4106c88,2,2,0,Italian,6772,encyclopedia/reference,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8b8c1b6fd9830eb01e6bcb574b8148c17dbb51220c928642b93fdcf6ee161d4f,2,2,0,Portuguese,7391,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8b927fb3e3e0e1185b9ac89b52b49b7355e603c6f196e3fb31d9194989a77a36,2,2,0,English,17600,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8b9fa5921d2ab672dfea80f8bc0eb7771d14a954ed313b89fb3cb4be29566419,2,2,0,Spanish,3773,public-domain/library,no_explicit_marker,False,False,False,False,False,True,latin_or_other,es.wikipedia.org;monumentalnet.org
8bccd53970be3d25d3233b104abbf8763761c34ff6dd1abda66c736b7f87a99e,2,2,0,English,2012,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8be3e40a6b26d0e256d4778b32da022b7c951e2e9971306f03abb1f4e87fbc39,2,2,0,German,13783,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8bfd7882c9bd1d02c3bd6a806fce97bd4411d4aab16357f4f06c5101abae36a0,2,2,0,English,3804,public-domain/library,explicit_public_domain_marker,False,True,True,False,False,False,latin_or_other,
8c09fba8b96f74eb1e1ba10d578cf0c629810d496226a083e74a5b363013ea13,2,2,0,Spanish,4858,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8c2d38e08b35cf0fbbc6512663678352edb2b12e77fbcb15114ac3af860115de,2,2,0,French,2511,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8c365e35e899bd1582d6c1e1dff7258f3265e2d074a9638bc188900726765ecc,2,2,0,Italian,13694,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,salute.gov.it
